DSID,DSName,VelID,VelName,Vs30,Z_max,Lat,Lon,X,Y,Depth_MPt,Thk,Vs,flag_Z1,VsProf_mean,res_tot,res_orig
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,44.25,0.5,345.0,False,529.4000306934015,-0.4281999307393525,-0.19808148231416656
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,44.75,0.5,379.0,False,532.5087879597397,-0.34006319557575626,-0.10802351282098499
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,45.25,0.5,408.0,False,535.602979324581,-0.27212600198995585,-0.038186060044169245
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,45.75,0.5,408.0,False,538.682823627146,-0.27785976991627326,-0.042040091997810336
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,46.25,0.5,370.0,False,541.7485342027593,-0.38129892910358176,-0.14361960092829662
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,46.75,0.5,332.0,False,544.800319075873,-0.49528437159388705,-0.255765055187255
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,47.25,0.5,299.0,False,547.8383811444488,-0.605536745139533,-0.3641966920745139
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,47.75,0.5,296.0,False,550.8629183561633,-0.6211265368638239,-0.37798460095397246
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,48.25,0.5,289.0,False,553.8741238768741,-0.6505107595993787,-0.4055854090748978
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,48.75,0.5,294.0,False,556.8721862517633,-0.6387559781270742,-0.3920653073198217
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,49.25,0.5,370.0,False,559.8572895595441,-0.41417890554143355,-0.16574064610334638
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,49.75,0.5,439.0,False,562.8296135600884,-0.24847752904674092,0.0016909392752895158
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,50.25,0.5,348.0,False,565.7893338358195,-0.486019327440963,-0.23413768842981852
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,50.75,0.5,317.0,False,568.7366219271917,-0.5845156742249795,-0.330937571119005
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,51.25,0.5,368.0,False,571.6716454625492,-0.4404818419890084,-0.18522365935123286
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,51.75,0.5,373.0,False,574.5945682826576,-0.4320862738157212,-0.1751640833831276
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,52.25,0.5,350.0,False,577.5055505601615,-0.5007848992258879,-0.2422144687676795
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,52.75,0.5,333.0,False,580.4047489142313,-0.5555832131364173,-0.29538001498149047
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,53.25,0.5,249.0,False,583.2923165206251,-0.8512355647764887,-0.5894147840254043
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,53.75,0.5,236.0,False,586.168403217393,-0.9097753207704802,-0.6463518632063581
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,54.25,0.5,251.0,False,589.0331556064293,-0.8530295342876766,-0.5880180339996803
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,54.75,0.5,256.0,False,591.8867171510775,-0.8381378159297963,-0.571552642662108
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,55.25,0.5,311.0,False,594.7292282699673,-0.6483133112488622,-0.38016857748738797
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,55.75,0.5,316.0,False,597.560826427263,-0.6371138665892317,-0.3674234343976144
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,56.25,0.5,314.0,False,600.3816462194928,-0.6481725441291291,-0.3769500317450376
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,56.75,0.5,310.0,False,603.1918194591092,-0.6656629572179309,-0.392921745420038
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,57.25,0.5,308.0,False,605.9914752549373,-0.6767661357607189,-0.40251937401622495
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,57.75,0.5,332.0,False,608.7807400896507,-0.6063232012725654,-0.3305838136746315
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,58.25,0.5,389.0,False,611.5597378944016,-0.4524332974886205,-0.17521398849260184
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,58.75,0.5,418.0,False,614.3285901207402,-0.3850485155367984,-0.10636177550371695
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,59.25,0.5,394.0,False,617.0874158099399,-0.4486597833563062,-0.1685178939115799
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,59.75,0.5,424.0,False,619.8363316598427,-0.37972200676420886,-0.09813704597925721
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,60.25,0.5,485.0,False,622.5754520893277,-0.24971593823188876,0.03330021436412345
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,60.75,0.5,549.0,False,625.3048893005152,-0.1301409121607957,0.1542947464106046
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,61.25,0.5,637.0,False,628.0247533387948,0.01419007373618264,0.300033741448436
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,61.75,0.5,667.0,False,630.7351521507711,0.05590399866237661,0.3431443631398956
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,62.25,0.5,621.0,False,633.4361916402182,-0.019828189219191827,0.26879773970896714
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,62.75,0.5,583.0,False,636.1279757221262,-0.08721257643654123,0.20278796042915292
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,63.25,0.5,473.0,False,638.8106063749123,-0.30051263130362305,-0.009148271338291103
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,63.75,0.5,460.0,False,641.4841836908809,-0.33255803907122594,-0.03984047316728123
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,64.25,0.5,458.0,False,644.1488059249989,-0.34106058039966936,-0.04700026191653972
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,64.75,0.5,491.0,False,646.8045695420535,-0.27560006472895093,0.019792713018619068
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,65.25,0.5,559.0,False,649.4515692622643,-0.14997879398946878,0.1467363061094602
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,65.75,0.5,676.0,False,652.0898981054039,0.03601064309119728,0.3340380814966455
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,66.25,0.5,719.0,False,654.7196474334897,0.09365423289766461,0.3929841750051404
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,66.75,0.5,719.0,False,657.3409069921026,0.08965858949969174,0.3902813468187647
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,67.25,0.5,685.0,False,659.9537649503906,0.037249058801056556,0.3391550857269614
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,67.75,0.5,581.0,False,662.5583079397968,-0.13135780912023787,0.171822081559303
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,68.25,0.5,484.0,False,665.1546210915762,-0.31793461983194593,-0.013490134543587828
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,68.75,0.5,446.0,False,667.7427880731335,-0.4035840995719342,-0.0978841550667724
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,69.25,0.5,474.0,False,670.3228911232387,-0.34655220165000067,-0.03960580243831213
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,69.75,0.5,510.0,False,672.8950110861522,-0.27717859039900716,0.031005387101097348
3,VSPDB,5,Antioch_Bridge_Investigation 2135,272.0320756977783,70.5,38.026,-121.752,609.5344787917198,4209.434709912627,70.25,0.5,498.0,False,675.4592274447112,-0.30479271947873166,0.00462008527291502
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,4.0,8.0,77.0,False,71.83011750612586,0.06950156987626332,-0.47868213337101295
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,8.25,0.5,97.0,False,97.08356051315032,-0.0008610777552968685,-0.19153009716481595
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,8.75,0.5,95.0,False,99.99568048538826,-0.05125009830849603,-0.20582986090016853
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,9.25,0.5,106.0,False,102.89705820570236,0.02971004054659865,-0.0897504689884121
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,9.75,0.5,104.0,False,105.7880723416793,-0.017046876136133093,-0.1022985187075518
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,10.25,0.5,120.0,False,108.66907699194988,0.09918446942192638,0.04728551495329114
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,10.75,0.5,98.0,False,111.54040396513452,-0.12941941399070078,-0.1487724261461052
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,11.25,0.5,89.0,False,114.40236478753602,-0.25108538021963156,-0.23865399154405242
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,11.75,0.5,96.0,False,117.25525247859294,-0.2000050121139738,-0.1565093188826463
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,12.25,0.5,118.0,False,120.09934312657872,-0.017634635217961048,0.05624335861027152
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,12.75,0.5,125.0,False,122.9348972917452,0.01665881236446154,0.12027219502979136
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,13.25,0.5,113.0,False,125.7621612597954,-0.10700469541086122,0.025729563970028124
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,13.75,0.5,110.0,False,128.58136816503,-0.15608155343870855,0.005189046734989766
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,14.25,0.5,109.0,False,131.3927389996028,-0.18684296353962004,0.0024072305731817067
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,14.75,0.5,109.0,False,134.1964835228947,-0.20795713870800814,0.00874171261422152
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,15.25,0.5,127.0,False,136.99280108300763,-0.07574129114953987,0.1678992958148724
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,15.75,0.5,140.0,False,139.78188136069602,0.001559205209662018,0.27165698953155015
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,16.25,0.5,125.0,False,142.56390504463297,-0.1314766183334264,0.1646147214302216
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,16.75,0.5,122.0,False,145.3390444457208,-0.17504820582044278,0.146592586138099
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,17.25,0.5,126.0,False,148.1074640571368,-0.16165621181757217,0.18510822552880413
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,17.75,0.5,139.0,False,150.86932106595108,-0.08194010558490561,0.28953932799924775
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,18.25,0.5,180.0,False,153.62476582141377,0.15844380735723984,0.5542456997968133
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,18.75,0.5,126.0,False,156.3739422643812,-0.21596829771603776,0.20377866568185254
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,19.25,0.5,106.0,False,159.1169883218141,-0.40620061316688627,0.03712829590755362
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,19.75,0.5,179.0,False,161.85403626980798,0.10069088744267596,0.5672520608208131
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,20.25,0.5,157.0,False,164.58521306821785,-0.047182643307674965,0.44227379993875005
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,20.75,0.5,126.0,False,167.31064066959036,-0.2835703013474511,0.22845640331835781
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,21.25,0.5,213.0,False,170.03043630480883,0.22531470759727945,0.7595980011985093
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,21.75,0.5,171.0,False,172.74471274759546,-0.01015129929523173,0.5460856430844236
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,22.25,0.5,152.0,False,175.453578559781,-0.14349397743992398,0.43440384456634007
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,22.75,0.5,160.0,False,178.15713831905146,-0.10749214516515337,0.49178343566878446
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,23.25,0.5,150.0,False,180.8554928307001,-0.1870630361419776,0.43331634381481354
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,23.75,0.5,187.0,False,183.54873932475948,0.018628375228659344,0.6598463008839595
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,24.25,0.5,221.0,False,186.2369716397455,0.17114279763230478,0.8329422968152427
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,24.75,0.5,174.0,False,188.92028039412784,-0.08226983000733057,0.5998621541442377
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,25.25,0.5,182.0,False,191.59875314652854,-0.051396670852822623,0.6508262208913926
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,25.75,0.5,183.0,False,194.27247454555473,-0.05977552878992842,0.6623038551689202
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,26.25,0.5,227.0,False,196.94152647008787,0.14204315275196677,0.8837514478168771
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,26.75,0.5,258.0,False,199.60598816077274,0.25661422068879425,1.0177303721237996
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,27.25,0.5,360.0,False,202.26593634338272,0.5765206833456142,1.3568298732428623
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,27.75,0.5,228.0,False,204.92144534467533,0.10671891669400857,0.9060122914327646
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,28.25,0.5,222.0,False,207.57258720129835,0.06719628553593804,0.8852706990134864
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,28.75,0.5,352.0,False,210.2194317622586,0.5154792772687689,1.352137048777184
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,29.25,0.5,376.0,False,212.86204678541716,0.5689448551818792,1.4239935408997448
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,29.75,0.5,351.0,False,215.50049802844003,0.4878230028878887,1.3610751800419418
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,30.25,0.5,386.0,False,218.13484933459424,0.5707239229850227,1.4619969858143689
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,30.75,0.5,380.0,False,220.76516271374666,0.5430717283302338,1.4521876950560628
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,31.25,0.5,383.0,False,223.39149841889684,0.5391091586909029,1.465894488758412
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,31.75,0.5,392.0,False,226.01391501854292,0.5506652715350766,1.494950692452159
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,32.25,0.5,389.0,False,228.63246946516162,0.5314635661883527,1.4930839093382549
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,32.75,0.5,391.0,False,231.2472171600566,0.5252202175676972,1.5040142624207151
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,33.25,0.5,345.0,False,233.85821201481244,0.3888294168850077,1.3846397430779733
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,33.75,0.5,293.0,False,236.46550650957255,0.21437026157602013,1.2270431083681457
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,34.25,0.5,278.0,False,239.06915174834137,0.15086826575008327,1.1802533984001293
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,34.75,0.5,265.0,False,241.66919751149953,0.09215998739311537,1.1381105700361358
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,35.25,0.5,263.0,False,244.26569230570104,0.07389749641707688,1.1362699710494688
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,35.75,0.5,304.0,False,246.85868341131652,0.2082116604461648,1.2868656316557008
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,36.25,0.5,337.0,False,249.44821692756972,0.30083158408621724,1.39562970918937
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,36.75,0.5,314.0,False,252.03433781550194,0.21982764650691333,1.3306355307793245
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,37.25,0.5,301.0,False,254.6170899388984,0.16734945621651232,1.2940355529241527
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,37.75,0.5,321.0,False,257.1965161032898,0.2216006763353926,1.3640361912938426
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,38.25,0.5,342.0,False,259.7726580931448,0.2750038805001491,1.4330626809078515
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,38.75,0.5,352.0,False,262.34555670735386,0.29396862211593255,1.4675271494241668
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,39.25,0.5,364.0,False,264.9152517931016,0.3177438973532336,1.5066810839512224
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,39.75,0.5,350.0,False,267.48178227821774,0.26888169409938634,1.4730788836073776
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,40.25,0.5,311.0,False,270.045186202092,0.14120361087931865,1.360544481855868
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,40.75,0.5,290.0,False,272.6055007452281,0.0618552251057265,1.296225717987734
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,41.25,0.5,277.0,False,275.1627622575139,0.006654720847851792,1.255942967953402
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,41.75,0.5,265.0,False,277.7170062852755,-0.046872806225581876,1.21722345220907
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,42.25,0.5,289.0,False,280.2682675971763,0.030679445065312727,1.3094760323823271
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,42.75,0.5,368.0,False,282.81658020902864,0.26328437712031416,1.5566756095944951
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,43.25,0.5,476.0,False,285.3619774075662,0.511659383685708,1.819541517068994
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,43.75,0.5,417.0,False,287.90449177323666,0.37045742245021973,1.6927285950850957
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,44.25,0.5,337.0,False,290.444155202062,0.14867160936621104,1.4852317875403624
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,44.75,0.5,319.0,False,292.9809989266131,0.08508334595045319,1.4358342713829426
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,45.25,0.5,341.0,False,295.5150535361438,0.1431626991421906,1.5080078384978144
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,45.75,0.5,645.0,False,298.0463489959253,0.772001308841082,2.1508458051755417
3,VSPDB,6,Antioch_Bridge_Investigation 2137,116.34140311141044,75.5,38.037,-121.752,609.5180968973826,4210.65525978543,46.25,0.5,633.0,False,300.5749146658191,0.7447733991863652,2.1375240252304355
