DSID,DSName,VelID,VelName,Vs30,Z_max,Lat,Lon,Depth,Depth_MPt,Thk,Vs,flag_Z1,X,Y,UTMzone
1,Shi_Asimaki_2018,16,908,389.82520119118453,49.2,37.8123,-122.3616,25.0,23.78,2.4400000000000013,427.0,False,556.1926643115651,4185.181578797135,10S
1,Shi_Asimaki_2018,16,908,389.82520119118453,49.2,37.8123,-122.3616,27.43,26.215,2.4299999999999997,939.0,False,556.1926643115651,4185.181578797135,10S
1,Shi_Asimaki_2018,16,908,389.82520119118453,49.2,37.8123,-122.3616,44.2,35.815,16.770000000000003,1402.0,True,556.1926643115651,4185.181578797135,10S
1,Shi_Asimaki_2018,16,908,389.82520119118453,49.2,37.8123,-122.3616,49.2,46.7,5.0,1402.0,True,556.1926643115651,4185.181578797135,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,0.0,,,366.0,False,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,3.35,1.675,3.35,366.0,False,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,7.01,5.18,3.6599999999999997,553.0,False,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,13.41,10.21,6.4,960.0,False,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,17.37,15.39,3.960000000000001,1554.0,True,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,29.7,23.535,12.329999999999998,1487.0,True,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,17,909,893.6042117302522,34.7,37.8133,-122.3601,34.7,32.2,5.0000000000000036,1487.0,True,556.3239375993797,4185.293432089372,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,0.0,,,243.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,1.22,0.61,1.22,243.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,2.13,1.6749999999999998,0.9099999999999999,213.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,3.66,2.895,1.5300000000000002,213.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,4.88,4.27,1.2199999999999998,213.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,11.58,8.23,6.7,426.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,15.54,13.559999999999999,3.959999999999999,426.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,16.76,16.15,1.2200000000000024,487.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,18.59,17.675,1.8299999999999983,335.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,21.95,20.27,3.3599999999999994,553.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,29.57,25.759999999999998,7.620000000000001,960.0,False,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,43.9,36.735,14.329999999999998,2164.0,True,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,18,910,432.0804672146859,48.9,37.8129,-122.361,48.9,46.4,5.0,2164.0,True,556.2450223240218,4185.248509909694,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,0.0,,,929.0,False,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,2.13,1.065,2.13,929.0,False,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,10.36,6.244999999999999,8.23,1402.0,True,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,23.77,17.064999999999998,13.41,2530.0,True,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,46.7,35.235,22.930000000000003,2103.0,True,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,19,911,1824.4425061285065,51.7,37.8125,-122.3591,51.7,49.2,5.0,2103.0,True,556.412567155453,4185.205275056724,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,0.0,,,335.0,False,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,8.29,4.145,8.29,335.0,False,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,10.36,9.325,2.0700000000000003,945.0,False,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,16.76,13.56,6.400000000000002,1981.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,24.38,20.57,7.619999999999997,1521.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,30.05,27.215,5.670000000000002,2591.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,34.75,32.4,4.699999999999999,2164.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,36.88,35.815,2.1300000000000026,2713.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,42.37,39.625,5.489999999999995,2042.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,60.4,51.385,18.03,2743.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,20,912,802.4163740544855,65.4,37.814,-122.3588,65.4,62.900000000000006,5.000000000000007,2743.0,True,556.4378317762236,4185.371881634211,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,0.0,,,335.0,False,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,2.44,1.22,2.44,335.0,False,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,28.65,15.545,26.209999999999997,335.0,False,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,31.39,30.02,2.740000000000002,518.0,False,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,39.93,35.66,8.54,427.0,False,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,44.5,42.215,4.57,1890.0,True,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,47.55,46.025,3.049999999999997,2347.0,True,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,55.6,51.575,8.050000000000004,2103.0,True,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,21,913,340.411758359244,60.6,37.8166,-122.3627,60.6,58.1,5.0,2103.0,True,556.0925864501992,4185.6580041901025,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,0.0,,,130.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,4.3,2.15,4.3,130.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,7.6,5.949999999999999,3.3,175.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,11.6,9.6,4.0,145.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,16.0,13.8,4.4,285.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,22.9,19.45,6.899999999999999,435.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,28.18,25.54,5.280000000000001,260.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,22,935,216.93851944792974,33.18,37.8033,-122.4417,33.18,30.68,5.0,260.0,False,549.1480797851683,4184.137888302747,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,0.0,,,259.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,3.96,1.98,3.96,259.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,7.31,5.635,3.3499999999999996,335.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,13.41,10.36,6.1000000000000005,259.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,16.46,14.935,3.0500000000000007,411.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,17.67,17.065,1.2100000000000009,320.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,21.03,19.35,3.3599999999999994,290.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,25.6,23.315,4.57,335.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,27.13,26.365000000000002,1.5299999999999976,419.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,30.78,28.955,3.650000000000002,533.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,32.31,31.545,1.5300000000000011,533.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,34.13,33.22,1.8200000000000003,579.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,40.84,37.485,6.710000000000001,457.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,41.75,41.295,0.9099999999999966,503.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,46.63,44.19,4.880000000000003,396.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,55.17,50.900000000000006,8.54,427.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,56.4,55.785,1.2299999999999969,396.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,23,944,317.87346823094003,61.4,37.8258,-122.2669,61.4,58.9,5.0,396.0,False,564.5166163963995,4186.740583988538,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,0.0,,,259.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,5.49,2.745,5.49,259.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,6.71,6.1,1.2199999999999998,259.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,9.45,8.08,2.7399999999999993,282.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,12.5,10.975,3.0500000000000007,259.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,16.76,14.63,4.260000000000002,381.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,23.77,20.265,7.009999999999998,259.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,24.69,24.23,0.9200000000000017,290.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,39.32,32.005,14.629999999999999,343.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,42.06,40.69,2.740000000000002,457.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,43.59,42.825,1.5300000000000011,396.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,45.42,44.505,1.8299999999999983,472.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,47.24,46.33,1.8200000000000003,411.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,48.77,48.005,1.5300000000000011,533.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,54.86,51.815,6.089999999999996,480.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,56.4,55.629999999999995,1.5399999999999991,533.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,24,945,287.51444898709957,61.4,37.8297,-122.2656,61.4,58.9,5.0,533.0,False,564.6276230323592,4187.174191867923,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,0.0,,,204.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,9.14,4.57,9.14,204.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,18.29,13.715,9.149999999999999,274.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,30.5,24.395,12.21,332.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,76.2,53.35,45.7,427.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,25,946,264.3449761629772,81.2,37.8253,-122.2658,81.2,78.7,5.0,427.0,False,564.6138594233817,4186.685868685519,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,0.0,,,183.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,10.67,5.335,10.67,183.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,25.91,18.29,15.24,274.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,86.87,56.39,60.96000000000001,381.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,146.0,116.435,59.129999999999995,610.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,26,947,240.4678524808594,151.0,37.8258,-122.2684,151.0,148.5,5.0,610.0,False,564.384606789332,4186.7395491513,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,0.0,,,229.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,10.67,5.335,10.67,229.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,21.34,16.005,10.67,457.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,39.62,30.479999999999997,18.279999999999998,274.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,76.2,57.91,36.580000000000005,472.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,27,948,295.28026549861335,81.2,37.2389,-122.2683,81.2,78.7,5.0,472.0,False,564.9000166647296,4121.625640088739,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,0.0,,,101.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,8.2,4.1,8.2,101.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,16.8,12.5,8.600000000000001,128.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,18.9,17.85,2.099999999999998,209.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,28.9,23.9,10.0,208.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,42.1,35.5,13.200000000000003,219.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,53.3,47.7,11.199999999999996,224.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,56.0,54.65,2.700000000000003,244.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,28,949,141.72696454361594,61.0,37.8224,-122.3197,61.0,58.5,5.0,244.0,False,559.8726315931519,4186.32820127705,10S
1,Shi_Asimaki_2018,29,950,518.8851253207366,36.0,37.8081,-122.3661,0.0,,,335.0,False,555.7997260661446,4184.712891646169,10S
1,Shi_Asimaki_2018,29,950,518.8851253207366,36.0,37.8081,-122.3661,14.63,7.315,14.63,335.0,False,555.7997260661446,4184.712891646169,10S
1,Shi_Asimaki_2018,29,950,518.8851253207366,36.0,37.8081,-122.3661,22.86,18.745,8.229999999999999,884.0,False,555.7997260661446,4184.712891646169,10S
1,Shi_Asimaki_2018,29,950,518.8851253207366,36.0,37.8081,-122.3661,31.0,26.93,8.14,1494.0,True,555.7997260661446,4184.712891646169,10S
1,Shi_Asimaki_2018,29,950,518.8851253207366,36.0,37.8081,-122.3661,36.0,33.5,5.0,1494.0,True,555.7997260661446,4184.712891646169,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,0.0,,,610.0,False,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,2.44,1.22,2.44,610.0,False,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,9.45,5.944999999999999,7.01,945.0,False,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,17.68,13.565,8.23,1585.0,True,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,20.42,19.05,2.740000000000002,1829.0,True,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,28.65,24.535,8.229999999999997,1646.0,True,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,49.0,38.825,20.35,1981.0,True,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,30,951,1260.7346288076412,54.0,37.8085,-122.3658,54.0,51.5,5.0,1981.0,True,555.8258330063705,4184.757450865861,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,0.0,,,61.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,3.66,1.83,3.66,61.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,6.4,5.03,2.74,107.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,14.02,10.21,7.619999999999999,335.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,21.33,17.674999999999997,7.309999999999999,457.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,25.9,23.615,4.57,701.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,28.04,26.97,2.1400000000000006,823.0,False,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,34.14,31.09,6.100000000000001,1006.0,True,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,38.4,36.269999999999996,4.259999999999998,1524.0,True,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,52.0,45.2,13.600000000000001,1006.0,True,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,31,952,220.49343570125265,57.0,37.807,-122.367,57.0,54.5,5.0,1006.0,True,555.7213283786339,4184.590309534346,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,0.0,,,244.0,False,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,14.0,7.0,14.0,244.0,False,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,19.8,16.9,5.800000000000001,457.0,False,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,23.77,21.785,3.969999999999999,685.0,False,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,26.52,25.145,2.75,1280.0,True,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,38.1,32.31,11.580000000000002,914.0,True,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,44.0,41.05,5.899999999999999,1265.0,True,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,32,953,366.0192098207716,49.0,37.787,-122.3875,49.0,46.5,5.0,1265.0,True,553.9312882280129,4182.359288874404,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,0.0,,,137.0,False,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,4.57,2.285,4.57,137.0,False,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,7.32,5.945,2.75,396.0,False,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,11.58,9.45,4.26,701.0,False,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,14.33,12.955,2.75,975.0,False,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,16.76,15.545000000000002,2.4300000000000015,1524.0,True,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,20.73,18.745,3.969999999999999,1280.0,True,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,23.47,22.1,2.7399999999999984,1128.0,True,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,33.0,28.235,9.530000000000001,1463.0,True,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,33,954,491.9743818758139,38.0,37.7881,-122.3878,38.0,35.5,5.0,1463.0,True,553.9040735908903,4182.481160507483,10S
1,Shi_Asimaki_2018,34,AGNWE,262.8453088715058,29.8,37.4109,-121.9257,0.0,,,120.0,False,595.0716449047346,4140.997952122348,10S
1,Shi_Asimaki_2018,34,AGNWE,262.8453088715058,29.8,37.4109,-121.9257,1.6,0.8,1.6,120.0,False,595.0716449047346,4140.997952122348,10S
1,Shi_Asimaki_2018,34,AGNWE,262.8453088715058,29.8,37.4109,-121.9257,5.0,3.3,3.4,213.0,False,595.0716449047346,4140.997952122348,10S
1,Shi_Asimaki_2018,34,AGNWE,262.8453088715058,29.8,37.4109,-121.9257,19.0,12.0,14.0,246.0,False,595.0716449047346,4140.997952122348,10S
1,Shi_Asimaki_2018,34,AGNWE,262.8453088715058,29.8,37.4109,-121.9257,29.8,24.4,10.8,398.0,False,595.0716449047346,4140.997952122348,10S
1,Shi_Asimaki_2018,35,ALV,234.0679245853525,29.7,37.432,-121.9683,0.0,,,174.0,False,591.2759719817464,4143.296812231201,10S
1,Shi_Asimaki_2018,35,ALV,234.0679245853525,29.7,37.432,-121.9683,2.5,1.25,2.5,174.0,False,591.2759719817464,4143.296812231201,10S
1,Shi_Asimaki_2018,35,ALV,234.0679245853525,29.7,37.432,-121.9683,7.5,5.0,5.0,235.0,False,591.2759719817464,4143.296812231201,10S
1,Shi_Asimaki_2018,35,ALV,234.0679245853525,29.7,37.432,-121.9683,12.5,10.0,5.0,171.0,False,591.2759719817464,4143.296812231201,10S
1,Shi_Asimaki_2018,35,ALV,234.0679245853525,29.7,37.432,-121.9683,29.7,21.1,17.2,277.0,False,591.2759719817464,4143.296812231201,10S
