DSID,DSName,VelID,VelName,Vs30,Z_max,Lat,Lon,X,Y,param_vs0_mean,param_k_mean,param_n_mean,param_vs0_med,param_k_med,param_n_med,param_vs0_std,param_k_std,param_n_std,param_vs0_prc0.16,param_k_prc0.16,param_n_prc0.16,param_vs0_prc0.84,param_k_prc0.84,param_n_prc0.84,param_dBr_mean,param_dBr_med,param_dBr_std,param_dBr_prc0.16,param_dBr_prc0.84,sigma_vel_mean,sigma_vel_med,sigma_vel_std,sigma_vel_prc0.16,sigma_vel_prc0.84,ell_dBr_mean,ell_dBr_med,ell_dBr_std,ell_dBr_prc0.16,ell_dBr_prc0.84,omega_dBr_mean,omega_dBr_med,omega_dBr_std,omega_dBr_prc0.16,omega_dBr_prc0.84
1,Shi_Asimaki_2018,43,BLF,450.4596121775696,25.0,37.3183,-122.0606,583.2354144678197,4130.597063985088,265.3781296400503,0.5004159405252864,3.0554400000000013,265.759,0.500303,3.05544,0.06764057713903839,0.3159986956302001,1.7362140685223304e-11,248.198,0.36606284,3.05544,283.802,0.6836751600000001,3.05544,0.1350112288072066,0.1347235,0.30977908663019,-0.17136211999999998,0.44244560000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,44,BMT,529.3304779971108,29.3,37.3186,-122.1556,574.8174822298621,4130.550901926436,297.3255417382825,0.9698848118302754,3.6338400000000033,297.546,0.969725,3.63384,0.060866074742114126,0.30875422791473145,1.7420316468673382e-11,279.834,0.71387736,3.63384,315.886,1.31838,3.63384,0.2907661117344086,0.2904795,0.3012709980813713,-0.008389697199999985,0.5898871200000001,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,45,BPB,126.330632915609,90.0,37.5558,-122.2467,566.535160734818,4156.79858182745,83.62047073728569,0.05932733338626277,1.153010000000001,83.735,0.05951365,1.15301,0.053379338018847464,0.19308023584196035,4.867891986931534e-12,79.288484,0.0489564,1.15301,88.1975,0.071880516,1.15301,-0.34696373082366605,-0.34423349999999997,0.19913650110091166,-0.54458616,-0.14870255999999998,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,46,BWP,130.6536782794667,29.6,37.5286,-122.2525,566.0468601259826,4153.776763690988,73.20241325197627,0.10335869447852664,1.16501,73.3209,0.103581,1.16501,0.07191838484983515,0.2139099854411141,2.6936275917286155e-12,68.140884,0.08357408399999999,1.16501,78.6423,0.12783616,1.16501,0.19780787256616902,0.1998975,0.2174173213432123,-0.018370447999999998,0.41439016,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,47,CLD,294.6136337490795,29.5,37.1176,-121.5506,628.766798506198,4108.901210755589,181.36562155635036,0.17067384029594837,1.9466899999999991,181.873,0.170808,1.94669,0.07744299238712449,0.3019776807756259,8.513426386486427e-12,167.939,0.12653084,1.94669,195.877,0.23023916,1.94669,0.023271178756695095,0.0241927,0.29710153044083243,-0.27069348,0.31756896,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,48,CMS,288.4495672860414,27.0,37.7764,-122.4042,552.4683143521244,4181.17372373597,174.4305253927771,0.17734651679080596,1.9075800000000007,174.66649999999998,0.1776065,1.90758,0.06075487129611043,0.23048148158863205,8.437709050011325e-13,164.218,0.141074,1.90758,185.304,0.22286916,1.90758,0.09550730843762917,0.09677140000000001,0.2314570272971951,-0.134304,0.32538032,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,49,COL,275.41256646398085,21.5,37.7722,-122.5033,543.7436219689384,4180.656767945217,160.06297024517988,0.18971404475211714,1.8268300000000008,160.462,0.1899,1.82683,0.08108082623575105,0.2924834470172036,7.936331496460652e-12,147.686,0.14197,1.82683,173.506,0.253442,1.82683,0.23286555779056425,0.2342305,0.28813535676436475,-0.05253265599999999,0.5185708,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,50,COY,232.8859327704317,184.5,37.3367,-121.8688,600.2059271175032,4132.8246459617785,175.48400908888914,0.052490094112627374,1.5843899999999993,175.888,0.0525222,1.58439,0.04452005518534072,0.2230591393365727,9.680494775087994e-12,167.926,0.042072684,1.58439,183.395,0.065485216,1.58439,-0.8421947916262166,-0.841464,0.22815976454711134,-1.06875,-0.61577384,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,51,COZ,267.66548317738096,30.5,37.4842,-122.3886,554.0533448409777,4148.763957927769,161.19869321352706,0.15920029979839223,1.7801800000000012,161.69,0.159334,1.78018,0.0822898080088959,0.30344175216572145,1.5110160548770281e-12,148.526,0.117855,1.78018,174.942,0.215161,1.78018,0.09790481916736692,0.09876884999999999,0.2984119898946803,-0.197839,0.39368460000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,52,CRD,513.7056849912433,30.0,37.4486,-122.2522,566.1438725483066,4144.901382281867,299.75025525608845,0.7365712172776953,3.5211599999999983,300.065,0.7361945000000001,3.52116,0.062063544716431114,0.3137686097383609,3.534511912054744e-12,281.83384,0.53989036,3.52116,318.798,1.0052316000000001,3.52116,0.11437111508739434,0.11477799999999999,0.3062711545457763,-0.188606,0.41696628,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,53,CSH,520.794446901956,25.6,37.6569,-122.0603,582.8869979326869,4168.163751066375,304.3729694889973,0.7578421489920907,3.5724399999999994,304.688,0.7573945,3.57244,0.061412612750497156,0.31354099695355137,1.2654343125266986e-11,286.365,0.55524284,3.57244,323.545,1.0340316,3.57244,0.09790178719059539,0.09735755,0.3064458873992354,-0.206236,0.40174316000000004,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,54,CSM,634.5326674346101,29.5,37.5383,-122.3333,558.8998959127551,4154.799257922541,356.4363246805879,1.6279633186509828,4.34951,356.683,1.625415,4.34951,0.05522505056106553,0.31729512883689354,3.83693716800515e-13,337.409,1.18804,4.34951,376.564,2.23008,4.34951,0.17849716729379841,0.177818,0.3069880740160207,-0.12575448,0.48316332,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,55,CTM,379.7350395940856,30.3,37.3592,-122.2169,569.3486018764003,4135.008392139631,223.58470807819415,0.33485103356312534,2.5331999999999986,224.032,0.334729,2.5332,0.07333372019037676,0.30982375328047235,1.3251644108017788e-11,207.921,0.24623268,2.5332,240.51015999999998,0.45483648000000004,2.5332,0.18813977826923312,0.18781150000000002,0.3041225071004257,-0.11347179999999998,0.488782,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,56,CVR,476.9511902905178,57.1,37.4529,-121.8067,605.544097668845,4145.784382340977,286.11085261330913,0.52974248673489,3.251859999999997,286.479,0.5295814999999999,3.25186,0.06288366163174436,0.30777329837413026,1.4662961969119682e-11,268.737,0.390381,3.25186,304.579,0.719324,3.25186,0.020412901806204177,0.020517800000000003,0.301619081065904,-0.27890996,0.31961280000000003,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,57,DIG,387.2084646593814,30.0,37.4981,-122.4244,550.8788395111405,4150.286126592528,227.0780742788643,0.35586598695886973,2.5876099999999993,227.50150000000002,0.3557705,2.58761,0.07227018836287834,0.30782097292931576,8.991933307612069e-12,211.336,0.262281,2.58761,243.998,0.48292048000000004,2.58761,0.20168538891776064,0.20195449999999998,0.3019571610739995,-0.09806544,0.50138,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,58,ELG,858.57412139013,30.0,37.5231,-122.4547,548.1844449519995,4153.043781955762,460.8999693959812,5.093419731894469,5.5477300000000005,461.044,5.084845,5.54773,0.04782889044471851,0.3301937646138031,7.989178200510723e-12,439.52684,3.6754084,5.54773,483.232,7.0669248,5.54773,0.24807531175641934,0.2462225,0.3131878457468661,-0.061729339999999994,0.55897032,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,59,EMB,168.6491788788341,80.0,37.7957,-122.3941,553.3438902704963,4183.32076502356,96.13606243082697,0.11462638663471506,1.2911199999999996,96.3707,0.1146685,1.29112,0.0746105162788578,0.23264962822701907,5.189857200681966e-12,89.259984,0.090990752,1.29112,103.543,0.144421,1.29112,0.19236806533029763,0.192902,0.23429309914381646,-0.040617407999999994,0.42466132,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,60,FHP,560.1449727208574,29.0,37.3506,-122.1744,573.1206633473847,4134.0863467689815,317.49614165570125,1.0855347026048614,3.8519,317.746,1.08477,3.8519,0.05955048102698428,0.31515193468787184,3.2867097199544116e-12,299.24884000000003,0.794171,3.8519,336.856,1.4840116,3.8519,0.2119576057839854,0.210753,0.30703402938536667,-0.09215267199999998,0.51701548,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,61,FMT,284.40988383191024,45.0,37.5353,-121.93,594.5342685037002,4154.795458447047,178.5292637078585,0.1494443078833202,1.8822699999999988,179.03,0.149601,1.88227,0.07490917477225231,0.2941949691545449,2.4409404101782762e-12,165.789,0.11163384,1.88227,192.336,0.19979116,1.88227,-0.05374543969831062,-0.0527692,0.2903508197235141,-0.34130316,0.23306696000000002,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,62,FRC,471.5298752639357,29.2,37.4939,-122.4339,550.04190413062,4149.815068718741,273.33151486494194,0.6069582226053248,3.211770000000001,273.7255,0.6061215,3.21177,0.06580349165335624,0.31344643076091666,2.1429560537278764e-11,256.048,0.444472,3.21177,291.854,0.8280031600000001,3.21177,0.19151950687706268,0.1903105,0.30654695195712056,-0.11236127999999997,0.49530448000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,63,HAM,105.8629425567646,25.4,38.0602,-122.4934,544.4418827837833,4212.615495163711,63.60055031890815,0.07680673635858407,1.1026999999999993,63.7559,0.07712569999999999,1.1027,0.08066544181436248,0.25442615737541824,6.032739925783098e-12,58.6825,0.059665656000000004,1.1027,68.931448,0.098894548,1.1027,-0.04531656700689809,-0.0412451,0.25254970600713456,-0.29640716,0.20549616,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,64,HBT,346.43005076088656,29.6,37.5156,-122.4972,544.4334305932607,4152.190779164438,208.84324389003524,0.24984623667757228,2.29519,209.356,0.2498035,2.29519,0.07580723690233616,0.3110992135857099,1.418512118291904e-11,193.66384,0.183497,2.29519,225.204,0.34032148,2.29519,0.10208852430336293,0.1024225,0.3052419364031143,-0.20092964,0.40468432,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,65,HCH,734.1326909682533,29.6,37.681,-122.0812,581.0172503095288,4170.819365244041,416.75727737114823,2.2989003168060393,4.939429999999997,416.829,2.30051,4.93943,0.050833419096344874,0.3220881675720077,2.2511807745430215e-11,396.277,1.67105,4.93943,438.31416,3.1621616,4.93943,-0.0005263579887993699,0.000346389,0.3092871946443977,-0.30687696,0.30531432,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,66,HLR3,234.0978605810626,120.0,37.4782,-122.1478,575.3486428437961,4148.263765173575,164.2295827403623,0.07324585541857567,1.5908099999999994,164.747,0.0733365,1.59081,0.06197721308579891,0.26864849811973696,8.292491636361131e-12,154.443,0.056088068000000005,1.59081,174.663,0.095615348,1.59081,-0.5145520292974879,-0.5127505,0.26776064013382284,-0.7806448,-0.24870684,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,67,HVW,369.30061337473626,26.6,37.6917,-122.495,544.5227705455741,4171.729359340029,220.60705319138546,0.2966704369389539,2.4577599999999986,220.999,0.296808,2.45776,0.06990357373531893,0.2940792470401451,1.105650748516484e-11,205.844,0.22184984,2.45776,236.441,0.39677532,2.45776,0.13264619146264983,0.1330635,0.28996902413453784,-0.15429748,0.41926016000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,68,HWS,193.4504376997153,27.5,37.61,-122.09,580.3176957376218,4162.934417607102,112.88384838781089,0.11909957027173038,1.3929400000000007,113.2875,0.119306,1.39294,0.09208631786370856,0.3018958980723777,5.728538310032689e-12,103.006,0.088265084,1.39294,123.724,0.16068816,1.39294,0.14267550436416856,0.143824,0.2971102538486613,-0.15196048,0.43807632,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,69,JMS,274.61031532192465,29.4,37.6567,-122.084,580.7966908231493,4168.120876903539,174.19305142908527,0.13588071969046855,1.8219500000000008,174.719,0.136023,1.82195,0.07543216202530437,0.2961704655558165,8.970616990012041e-12,161.64184,0.10125184,1.82195,187.784,0.18216832,1.82195,-0.09665027708011587,-0.09566554999999999,0.29218074652756776,-0.38650132,0.19268416,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,70,KGEI,114.6780862200554,28.8,37.5439,-122.235,567.5793220216804,4155.486669142196,66.55421749951694,0.08818355580636907,1.1230499999999994,66.66579999999999,0.08828055000000001,1.12305,0.06321423316298834,0.19203034738767974,4.1597905616555834e-12,62.4936,0.0728846,1.12305,70.8724,0.106737,1.12305,0.07524877184430608,0.0763678,0.19912970920717005,-0.12272295999999998,0.27286548000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,71,LFY,169.67486054423384,38.6,37.9447,-122.5105,543.0091734029844,4199.792371276086,110.5357445480311,0.07333272708299664,1.2950299999999995,110.877,0.07354545,1.29503,0.07341408037190826,0.2677833047853798,4.797059639906439e-12,102.774,0.056239068,1.29503,118.90416,0.0955995,1.29503,-0.2576817652857092,-0.254712,0.2652667578784185,-0.52024916,0.004971276400000014,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,72,LMC,460.06086792293615,29.3,37.695,-122.4733,546.4338827279703,4172.106017774787,269.10690796823155,0.5459964896923472,3.126750000000001,269.431,0.545928,3.12675,0.0641683452634541,0.30241514433006905,2.1870097767679355e-11,252.49384,0.40471684,3.12675,286.811,0.73678076,3.12675,0.159931701993774,0.159799,0.2971227435304861,-0.13375116,0.45486116000000004,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,73,LVI,196.9481537965248,42.5,37.802,-122.399,552.9079927541492,4184.016964176823,115.92033431528971,0.1182876946446221,1.4084900000000002,116.172,0.1185475,1.40849,0.07565623804694539,0.25073332162687156,1.5507621054020815e-12,107.49684,0.092291984,1.40849,124.972,0.15177416,1.40849,0.12239452839149698,0.1247405,0.25143436360328464,-0.12677848,0.37185296,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,74,LWD,218.7671785839073,25.0,37.568,-122.0664,582.4470273315494,4158.295050227191,136.76988445904237,0.10675615162070606,1.5118700000000012,137.257,0.106908,1.51187,0.08174020950252586,0.2960993625706378,8.45613878293635e-12,126.118,0.079660884,1.51187,148.322,0.14313,1.51187,-0.06955656085420255,-0.06764790000000001,0.2926147505723416,-0.3589848,0.21892296000000003,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,75,MAR,483.7244414389032,28.3,37.3306,-122.0825,581.2816723631094,4131.942599838981,284.99091828776585,0.5995595979368646,3.3018500000000013,285.311,0.599651,3.30185,0.06433959847188607,0.3144302742000863,1.8121978589674323e-11,267.365,0.43867352000000004,3.30185,303.861,0.8185368000000001,3.30185,0.10051966780476489,0.100852,0.3077588487662616,-0.20581032,0.40573240000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,76,MCP,249.1058691985949,30.0,37.4197,-122.11,578.7521669237108,4141.804391198311,160.2898826527934,0.11212361913198733,1.6728000000000005,160.792,0.1123525,1.6728,0.07613136874252323,0.295180208017497,2.7644599387537103e-13,148.607,0.083607388,1.6728,172.926,0.150287,1.6728,-0.15970731174603306,-0.1576265,0.2924456041780214,-0.45059132,0.13062756000000006,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,77,MEC,787.1021649984567,28.7,37.7875,-122.1639,573.6193190280663,4182.567275205228,448.5203250596378,2.701632905194612,5.215429999999999,448.644,2.70082,5.21543,0.04898904190841767,0.32404152874331127,2.41371769624324e-11,427.231,1.95962,5.21543,470.868,3.72508,5.21543,-0.08628273470330909,-0.086696,0.31001363043233465,-0.39300191999999995,0.22106176000000005,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,78,MES,307.005895498754,28.0,37.8086,-122.2786,563.5016749934799,4184.824214237423,219.15882168690956,0.09633145485749693,2.0269899999999996,219.92,0.09630854999999999,2.02699,0.06203320914711773,0.298501774226648,1.4037683319518842e-12,206.07984000000002,0.07168373600000001,2.02699,233.046,0.12956316,2.02699,-0.6182829318720349,-0.6176135,0.30077114821325956,-0.9160701600000001,-0.31992788,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,79,MGS,299.6757798776422,30.0,37.3408,-121.9828,590.1021830758342,4133.164671728428,190.31349636552625,0.1551410645628209,1.9792300000000007,190.843,0.15531450000000002,1.97923,0.07402711264502629,0.30018139016154216,4.18710209358062e-12,176.844,0.115332,1.97923,204.798,0.20883216,1.97923,-0.10034601161134642,-0.0991877,0.29706167278707385,-0.39410564,0.19367864,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,80,MLS,454.5999485541683,29.3,37.3014,-122.01,587.7385756443277,4128.767888377237,271.31088211158607,0.48167826929790863,3.086200000000001,271.698,0.481599,3.0862,0.06614354555967764,0.31326007223239416,1.3146838879817646e-11,254.09284,0.3530262,3.0862,289.76416,0.6566491600000001,3.0862,0.06999744018266567,0.0698467,0.3070122804687194,-0.23454316,0.373867,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,81,MPK,730.5153718907784,29.8,37.52,-121.8731,599.5818757134732,4153.156669687678,409.38003687422713,2.460702910770554,4.919620000000001,409.526,2.459225,4.91962,0.051675023987322814,0.32551111712210934,3.2516266139043645e-12,388.86984,1.7804484,4.91962,430.995,3.4000032,4.91962,0.08517022293130148,0.0854611,0.31190572434257263,-0.22492416,0.39467332,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,82,MRC,555.9311038336596,29.9,37.58,-121.9247,594.9457946398472,4159.7602113551175,317.0865346501818,1.028097577452073,3.8224399999999994,317.357,1.02727,3.82244,0.060176245159105496,0.31757965188990334,1.3010947355117464e-11,298.673,0.74966568,3.82244,336.687,1.40896,3.82244,0.1834846630251597,0.18239450000000001,0.3091203072586743,-0.12358916,0.48975628000000004,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,83,NC.CADB,598.4274764280007,29.0,37.1635,-121.6265,621.9496489077538,4113.893301651772,346.090761461591,1.1707298744948342,4.113560000000004,346.298,1.17057,4.11356,0.05548380322576966,0.3093723657135971,1.2522448410116809e-11,327.496,0.86192868,4.11356,365.674,1.5920116,4.11356,0.05715663679618704,0.05720325,0.3006008320235959,-0.24091564,0.35486,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,84,NC.CAL,517.0186609227344,35.0,37.4504,-121.8004,606.1048685572856,4145.51408917282,303.29619940012435,0.7294413407363515,3.545159999999999,303.565,0.729522,3.54516,0.060201023322460565,0.30639448351489457,1.4538172693169515e-11,285.67,0.53789468,3.54516,322.05,0.9887128000000001,3.54516,0.0836171609513611,0.08383805,0.2996782175713185,-0.213951,0.38058248,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,85,NC.CCOB,417.8984809487505,35.0,37.259,-121.6731,617.6635277768731,4124.429661866571,261.3786465201402,0.31725738268128884,2.813569999999999,261.8195,0.3173905,2.81357,0.06468438129516972,0.3019499222356115,1.5307780576520547e-12,245.077,0.235185,2.81357,278.749,0.42819316,2.81357,-0.10983722969184019,-0.109105,0.29688341478891955,-0.4039944,0.18444596000000002,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
1,Shi_Asimaki_2018,86,NC.CHR,461.2857095362468,33.5,37.3729,-121.7689,609.0034230409233,4136.9515826410325,272.56614389434696,0.5239655243545831,3.1358400000000013,272.89750000000004,0.5239849999999999,3.13584,0.06397756759015222,0.3038067510697877,2.5419708738034118e-12,255.76784,0.38765,3.13584,290.473,0.7082938,3.13584,0.11080764055552991,0.1100805,0.2977721278958956,-0.18406232,0.40618416,0.28072392639,0.280674,0.0037504413048446844,0.276992,0.284455,1.9471091645466665,1.91037,0.335655143057366,1.62516,2.2663416,0.31594909615333333,0.31597149999999996,0.018147070249379574,0.297902,0.333952
